"";"species";"HEDGE_rank";"HEDGE";"conservation_classification"
"2478";"Mesocricetus_auratus";803;0,3962035;"None"
"4003";"Rattus_timorensis";804;0,395937479;"1 Land/water protection"
"4004";"Rattus_timorensis";804;0,395937479;"2 Land/water management"
"1737";"Hypsugo_lophurus";805;0,394801206;"None"
"4453";"Sundasciurus_rabori";806;0,394006661;"None"
"1119";"Dendrolagus_mbaiso";807;0,393129954;"None"
"936";"Crocidura_canariensis";808;0,391215749;"2 Land/water management"
"4153";"Rousettus_bidens";809;0,3856465;"2 Land/water management"
"4154";"Rousettus_bidens";809;0,3856465;"3 Species management"
"4502";"Sylvilagus_graysoni";810;0,384828961;"1 Land/water protection"
"4503";"Sylvilagus_graysoni";810;0,384828961;"2 Land/water management"
"4504";"Sylvilagus_graysoni";810;0,384828961;"3 Species management"
"4506";"Sylvilagus_graysoni";810;0,384828961;"4 Education & awareness"
"933";"Crocidura_ansellorum";811;0,38259444;"1 Land/water protection"
"934";"Crocidura_ansellorum";811;0,38259444;"2 Land/water management"
"935";"Crocidura_bottegoides";812;0,381407803;"2 Land/water management"
"4666";"Tetracerus_quadricornis";813;0,380003011;"1 Land/water protection"
"4667";"Tetracerus_quadricornis";813;0,380003011;"2 Land/water management"
"3182";"Oxymycterus_josei";814;0,379330609;"1 Land/water protection"
"4348";"Sminthopsis_psammophila";815;0,37812575;"1 Land/water protection"
"4349";"Sminthopsis_psammophila";815;0,37812575;"2 Land/water management"
"4350";"Sminthopsis_psammophila";815;0,37812575;"3 Species management"
"4354";"Sminthopsis_psammophila";815;0,37812575;"4 Education & awareness"
"1109";"Delanymys_brooksi";816;0,37679;"2 Land/water management"
"1430";"Gazella_leptoceros";817;0,375555082;"1 Land/water protection"
"1431";"Gazella_leptoceros";817;0,375555082;"3 Species management"
"1433";"Gazella_leptoceros";817;0,375555082;"5 Law & policy"
"1460";"Gerbillus_percivali";818;0,375530272;"None"
"3843";"Pteropus_keyensis";819;0,369333546;"None"
"3866";"Pteropus_melanopogon";820;0,365476182;"1 Land/water protection"
"3867";"Pteropus_melanopogon";820;0,365476182;"2 Land/water management"
"3868";"Pteropus_melanopogon";820;0,365476182;"3 Species management"
"3787";"Pseudohydromys_sandrae";821;0,365132675;"None"
"2566";"Mormopterus_phrudus";822;0,364754633;"2 Land/water management"
"3632";"Praomys_obscurus";823;0,364671922;"1 Land/water protection"
"3633";"Praomys_obscurus";823;0,364671922;"2 Land/water management"
"4434";"Sturnira_mistratensis";824;0,364001399;"None"
"2225";"Macaca_sinica";825;0,363985157;"1 Land/water protection"
"2227";"Macaca_sinica";825;0,363985157;"2 Land/water management"
"2228";"Macaca_sinica";825;0,363985157;"3 Species management"
"2230";"Macaca_sinica";825;0,363985157;"4 Education & awareness"
"2232";"Macaca_sinica";825;0,363985157;"5 Law & policy"
"2769";"Myotis_vivesi";826;0,363975383;"2 Land/water management"
"2770";"Myotis_vivesi";826;0,363975383;"4 Education & awareness"
"1381";"Euryoryzomys_lamia";827;0,363936287;"None"
"4433";"Strigocuscus_celebensis";828;0,360380772;"None"
"1935";"Lepus_flavigularis";829;0,358029;"1 Land/water protection"
"1937";"Lepus_flavigularis";829;0,358029;"2 Land/water management"
"1939";"Lepus_flavigularis";829;0,358029;"3 Species management"
"1943";"Lepus_flavigularis";829;0,358029;"4 Education & awareness"
"1946";"Lepus_flavigularis";829;0,358029;"5 Law & policy"
"1951";"Lepus_flavigularis";829;0,358029;"6 Livelihood, economic & other incentives"
"1297";"Equus_grevyi";830;0,357278669;"1 Land/water protection"
"1298";"Equus_grevyi";830;0,357278669;"2 Land/water management"
"1299";"Equus_grevyi";830;0,357278669;"5 Law & policy"
"89";"Ailurops_ursinus";831;0,356051489;"2 Land/water management"
"977";"Crocidura_usambarae";832;0,355701375;"None"
"3621";"Potorous_longipes";833;0,353884379;"2 Land/water management"
"3623";"Potorous_longipes";833;0,353884379;"3 Species management"
"3626";"Potorous_longipes";833;0,353884379;"4 Education & awareness"
"4659";"Tayassu_pecari";834;0,353745861;"1 Land/water protection"
"4660";"Tayassu_pecari";834;0,353745861;"2 Land/water management"
"4661";"Tayassu_pecari";834;0,353745861;"3 Species management"
"4663";"Tayassu_pecari";834;0,353745861;"5 Law & policy"
"2625";"Moschus_moschiferus";835;0,353598234;"1 Land/water protection"
"2626";"Moschus_moschiferus";835;0,353598234;"2 Land/water management"
"2627";"Moschus_moschiferus";835;0,353598234;"3 Species management"
"2630";"Moschus_moschiferus";835;0,353598234;"4 Education & awareness"
"2632";"Moschus_moschiferus";835;0,353598234;"5 Law & policy"
"2639";"Moschus_moschiferus";835;0,353598234;"6 Livelihood, economic & other incentives"
"300";"Avahi_meridionalis";836;0,351013317;"2 Land/water management"
"2766";"Myotis_scotti";837;0,349151322;"1 Land/water protection"
"2767";"Myotis_scotti";837;0,349151322;"2 Land/water management"
"819";"Chimarrogale_sumatrana";838;0,347555184;"1 Land/water protection"
"820";"Chimarrogale_sumatrana";838;0,347555184;"2 Land/water management"
"3770";"Pseudocheirus_occidentalis";839;0,344753671;"1 Land/water protection"
"3771";"Pseudocheirus_occidentalis";839;0,344753671;"2 Land/water management"
"3774";"Pseudocheirus_occidentalis";839;0,344753671;"3 Species management"
"3779";"Pseudocheirus_occidentalis";839;0,344753671;"4 Education & awareness"
"3780";"Pseudocheirus_occidentalis";839;0,344753671;"5 Law & policy"
"4948";"Uromys_siebersi";840;0,344224566;"None"
"4500";"Sylvilagus_cognatus";841;0,343760073;"None"
"2564";"Mormopterus_minutus";842;0,342213112;"2 Land/water management"
"2539";"Mogera_etigo";843;0,339850283;"1 Land/water protection"
"2540";"Mogera_etigo";843;0,339850283;"2 Land/water management"
"2563";"Mormopterus_doriae";844;0,337897775;"None"
"1021";"Ctenomys_johannis";845;0,337607788;"None"
"4487";"Sus_verrucosus";846;0,337146347;"1 Land/water protection"
"4489";"Sus_verrucosus";846;0,337146347;"2 Land/water management"
"4490";"Sus_verrucosus";846;0,337146347;"3 Species management"
"4494";"Sus_verrucosus";846;0,337146347;"4 Education & awareness"
"4495";"Sus_verrucosus";846;0,337146347;"5 Law & policy"
"3995";"Rattus_hainaldi";847;0,333830044;"2 Land/water management"
"2518";"Microperoryctes_aplini";848;0,332315;"2 Land/water management"
"4160";"Rubrisciurus_rubriventer";849;0,33192075;"1 Land/water protection"
"4161";"Rubrisciurus_rubriventer";849;0,33192075;"2 Land/water management"
"960";"Crocidura_picea";850;0,331343822;"1 Land/water protection"
"961";"Crocidura_picea";850;0,331343822;"2 Land/water management"
"4431";"Steatomys_jacksoni";851;0,329769674;"None"
"1097";"Dasyuroides_byrnei";852;0,329333;"2 Land/water management"
"1098";"Dasyuroides_byrnei";852;0,329333;"3 Species management"
"4941";"Tympanoctomys_kirchnerorum";853;0,327051717;"None"
"4394";"Sommeromys_macrorhinos";854;0,3270235;"None"
"1531";"Hapalomys_delacouri";855;0,32632213;"2 Land/water management"
"4686";"Thylamys_karimii";856;0,325126802;"None"
"2670";"Mus_famulus";857;0,325013732;"2 Land/water management"
"2671";"Mus_famulus";857;0,325013732;"3 Species management"
"2558";"Mormopterus_acetabulosus";858;0,324075912;"1 Land/water protection"
"2559";"Mormopterus_acetabulosus";858;0,324075912;"2 Land/water management"
"2561";"Mormopterus_acetabulosus";858;0,324075912;"5 Law & policy"
"2464";"Meriones_dahli";859;0,3237087;"1 Land/water protection"
"2465";"Meriones_dahli";859;0,3237087;"2 Land/water management"
"2466";"Meriones_dahli";859;0,3237087;"5 Law & policy"
"3861";"Pteropus_loochoensis";860;0,323204611;"None"
"1017";"Ctenomys_famosus";861;0,319974827;"None"
"3126";"Onychogalea_fraenata";862;0,319705567;"2 Land/water management"
"3128";"Onychogalea_fraenata";862;0,319705567;"3 Species management"
"3132";"Onychogalea_fraenata";862;0,319705567;"4 Education & awareness"
"4674";"Thomasomys_hudsoni";863;0,318786521;"None"
"4400";"Sorex_pribilofensis";864;0,318204955;"1 Land/water protection"
"4401";"Sorex_pribilofensis";864;0,318204955;"2 Land/water management"
"1858";"Lepilemur_aeeclis";865;0,317429371;"None"
"3282";"Paracrocidura_graueri";866;0,317059938;"None"
"1042";"Ctenomys_tulduco";867;0,316931267;"None"
"2868";"Neacomys_pictus";868;0,316313123;"None"
"2454";"Melomys_howi";869;0,314274598;"1 Land/water protection"
"2455";"Melomys_howi";869;0,314274598;"2 Land/water management"
"817";"Chimarrogale_phaeura";870;0,313292634;"1 Land/water protection"
"818";"Chimarrogale_phaeura";870;0,313292634;"2 Land/water management"
"885";"Coelops_robinsoni";871;0,312086847;"2 Land/water management"
"464";"Brachytarsomys_villosa";872;0,311251271;"1 Land/water protection"
"465";"Brachytarsomys_villosa";872;0,311251271;"2 Land/water management"
"466";"Brachytarsomys_villosa";872;0,311251271;"4 Education & awareness"
"763";"Cercopithecus_hamlyni";873;0,310739;"2 Land/water management"
"764";"Cercopithecus_hamlyni";873;0,310739;"3 Species management"
"1041";"Ctenomys_tucumanus";874;0,3098894;"None"
"969";"Crocidura_thomensis";875;0,307005781;"1 Land/water protection"
"970";"Crocidura_thomensis";875;0,307005781;"2 Land/water management"
"963";"Crocidura_raineyi";876;0,306495469;"2 Land/water management"
"369";"Balantiopteryx_infusca";877,5;0,306388939;"1 Land/water protection"
"370";"Balantiopteryx_io";877,5;0,306388939;"1 Land/water protection"
"371";"Balantiopteryx_io";877,5;0,306388939;"2 Land/water management"
"966";"Crocidura_susiana";879;0,30494018;"None"
"2757";"Myotis_insularum";880;0,302019113;"None"
"124";"Allochrocebus_solatus";881;0,301739824;"1 Land/water protection"
"125";"Allochrocebus_solatus";881;0,301739824;"2 Land/water management"
"126";"Allochrocebus_solatus";881;0,301739824;"3 Species management"
"129";"Allochrocebus_solatus";881;0,301739824;"4 Education & awareness"
"130";"Allochrocebus_solatus";881;0,301739824;"5 Law & policy"
"967";"Crocidura_tansaniana";882;0,301598202;"None"
"578";"Cacajao_calvus";883,5;0,299367662;"2 Land/water management"
"579";"Cacajao_calvus";883,5;0,299367662;"3 Species management"
"581";"Cacajao_hosomi";883,5;0,299367662;"1 Land/water protection"
"582";"Cacajao_hosomi";883,5;0,299367662;"2 Land/water management"
"583";"Cacajao_hosomi";883,5;0,299367662;"3 Species management"
"4290";"Saimiri_vanzolinii";885;0,299356511;"4 Education & awareness"
"1800";"Lagothrix_poeppigii";886;0,298770613;"2 Land/water management"
"1801";"Lagothrix_poeppigii";886;0,298770613;"3 Species management"
"4297";"Salpingotulus_michaelis";887;0,29767875;"None"
"1025";"Ctenomys_magellanicus";888;0,294977251;"1 Land/water protection"
"1027";"Ctenomys_magellanicus";888;0,294977251;"2 Land/water management"
"1263";"Eptesicus_japonensis";889;0,294942666;"None"
"2450";"Melomys_bannisteri";890;0,294625319;"1 Land/water protection"
"2541";"Mogera_uchidai";891;0,2943555;"1 Land/water protection"
"2542";"Mogera_uchidai";891;0,2943555;"2 Land/water management"
"4762";"Trachypithecus_hatinhensis";892;0,294212999;"1 Land/water protection"
"4764";"Trachypithecus_hatinhensis";892;0,294212999;"2 Land/water management"
"4765";"Trachypithecus_hatinhensis";892;0,294212999;"3 Species management"
"4767";"Trachypithecus_hatinhensis";892;0,294212999;"4 Education & awareness"
"4768";"Trachypithecus_hatinhensis";892;0,294212999;"5 Law & policy"
"816";"Chibchanomys_orcesi";893;0,292925474;"None"
"613";"Callicebus_personatus";894;0,292863306;"2 Land/water management"
"643";"Capra_walie";895;0,292559615;"1 Land/water protection"
"644";"Capra_walie";895;0,292559615;"2 Land/water management"
"645";"Capra_walie";895;0,292559615;"3 Species management"
"649";"Capra_walie";895;0,292559615;"5 Law & policy"
"4898";"Trichechus_senegalensis";896;0,292082882;"1 Land/water protection"
"4900";"Trichechus_senegalensis";896;0,292082882;"2 Land/water management"
"4902";"Trichechus_senegalensis";896;0,292082882;"3 Species management"
"4903";"Trichechus_senegalensis";896;0,292082882;"4 Education & awareness"
"4906";"Trichechus_senegalensis";896;0,292082882;"5 Law & policy"
"4914";"Trichechus_senegalensis";896;0,292082882;"6 Livelihood, economic & other incentives"
"3034";"Notopteris_macdonaldi";897,5;0,291543163;"1 Land/water protection"
"3035";"Notopteris_macdonaldi";897,5;0,291543163;"2 Land/water management"
"3036";"Notopteris_macdonaldi";897,5;0,291543163;"5 Law & policy"
"3042";"Notopteris_neocaledonica";897,5;0,291543163;"1 Land/water protection"
"3043";"Notopteris_neocaledonica";897,5;0,291543163;"2 Land/water management"
"3044";"Notopteris_neocaledonica";897,5;0,291543163;"4 Education & awareness"
"3402";"Phaenomys_ferrugineus";899;0,2902385;"1 Land/water protection"
"2457";"Melomys_paveli";900;0,286979701;"None"
"2494";"Microcebus_lehilahytsara";901;0,28687213;"None"
"1731";"Hyosciurus_ileile";902;0,280803368;"2 Land/water management"
"1094";"Dasyprocta_coibae";903;0,278544558;"None"
"4576";"Taphozous_hildegardeae";904;0,277108844;"1 Land/water protection"
"4577";"Taphozous_hildegardeae";904;0,277108844;"2 Land/water management"
"1511";"Haeromys_minahassae";905;0,274892325;"2 Land/water management"
"937";"Crocidura_desperata";906;0,27287023;"2 Land/water management"
"2730";"Myotis_atacamensis";907;0,272693209;"1 Land/water protection"
"2731";"Myotis_atacamensis";907;0,272693209;"2 Land/water management"
"2732";"Myotis_atacamensis";907;0,272693209;"4 Education & awareness"
"2733";"Myotis_atacamensis";907;0,272693209;"5 Law & policy"
"4556";"Sylvisorex_lunaris";908;0,272256177;"1 Land/water protection"
"4557";"Sylvisorex_lunaris";908;0,272256177;"2 Land/water management"
"3178";"Otomys_burtoni";909;0,271350441;"2 Land/water management"
"4842";"Tragulus_williamsoni";910;0,271083002;"1 Land/water protection"
"4843";"Tragulus_williamsoni";910;0,271083002;"2 Land/water management"
"4844";"Tragulus_williamsoni";910;0,271083002;"3 Species management"
"3784";"Pseudochirulus_schlegeli";911;0,270843503;"None"
"2453";"Melomys_fulgens";912;0,268420195;"None"
"4062";"Rhinolophus_montanus";913;0,267578656;"None"
"303";"Avahi_peyrierasi";914;0,267137655;"2 Land/water management"
"1510";"Hadromys_yunnanensis";915;0,266610485;"None"
"2707";"Myonycteris_brachycephala";916;0,265962375;"1 Land/water protection"
"2708";"Myonycteris_brachycephala";916;0,265962375;"2 Land/water management"
"2709";"Myonycteris_brachycephala";916;0,265962375;"4 Education & awareness"
"4807";"Trachypithecus_shortridgei";917;0,26511534;"1 Land/water protection"
"4809";"Trachypithecus_shortridgei";917;0,26511534;"2 Land/water management"
"4810";"Trachypithecus_shortridgei";917;0,26511534;"3 Species management"
"4812";"Trachypithecus_shortridgei";917;0,26511534;"4 Education & awareness"
"4813";"Trachypithecus_shortridgei";917;0,26511534;"5 Law & policy"
"4246";"Ruwenzorisorex_suncoides";918;0,264497469;"1 Land/water protection"
"4247";"Ruwenzorisorex_suncoides";918;0,264497469;"2 Land/water management"
"4614";"Tarsius_bancanus";919;0,264299995;"1 Land/water protection"
"4615";"Tarsius_bancanus";919;0,264299995;"2 Land/water management"
"4616";"Tarsius_bancanus";919;0,264299995;"3 Species management"
"4618";"Tarsius_bancanus";919;0,264299995;"5 Law & policy"
"2768";"Myotis_sicarius";920;0,264064252;"2 Land/water management"
"1730";"Hylopetes_winstoni";921;0,263163504;"1 Land/water protection"
"1602";"Hipposideros_boeadii";922;0,263154743;"None"
"2449";"Melomys_arcium";923;0,26175923;"None"
"2502";"Microcebus_rufus";924;0,261236907;"None"
"3686";"Presbytis_thomasi";925;0,260679;"1 Land/water protection"
"3687";"Presbytis_thomasi";925;0,260679;"2 Land/water management"
"1240";"Eliurus_petteri";926;0,259454162;"None"
"720";"Cephalophus_zebra";927;0,2581435;"1 Land/water protection"
"722";"Cephalophus_zebra";927;0,2581435;"2 Land/water management"
"723";"Cephalophus_zebra";927;0,2581435;"3 Species management"
"725";"Cephalophus_zebra";927;0,2581435;"5 Law & policy"
"1139";"Dendromus_vernayi";928;0,257920559;"None"
"2914";"Neonycteris_pusilla";929;0,257139;"1 Land/water protection"
"2915";"Neonycteris_pusilla";929;0,257139;"2 Land/water management"
"4344";"Sminthopsis_butleri";930;0,2567215;"2 Land/water management"
"4346";"Sminthopsis_butleri";930;0,2567215;"3 Species management"
"4347";"Sminthopsis_butleri";930;0,2567215;"4 Education & awareness"
"1205";"Dromiciops_gliroides";931;0,25672;"None"
"1824";"Lemniscomys_hoogstraali";932;0,255995402;"None"
"195";"Aotus_miconax";933;0,255916235;"2 Land/water management"
"196";"Aotus_miconax";933;0,255916235;"4 Education & awareness"
"1198";"Dorcatragus_megalotis";934;0,25574025;"1 Land/water protection"
"1199";"Dorcatragus_megalotis";934;0,25574025;"2 Land/water management"
"2520";"Microtus_bavaricus";935;0,255636994;"1 Land/water protection"
"2521";"Microtus_bavaricus";935;0,255636994;"2 Land/water management"
"964";"Crocidura_stenocephala";936;0,254373137;"1 Land/water protection"
"965";"Crocidura_stenocephala";936;0,254373137;"2 Land/water management"
"1528";"Hapalemur_occidentalis";937;0,253480636;"2 Land/water management"
"1529";"Hapalemur_occidentalis";937;0,253480636;"3 Species management"
"294";"Ateles_paniscus";938;0,252407233;"2 Land/water management"
"295";"Ateles_paniscus";938;0,252407233;"3 Species management"
"2506";"Microcebus_tavaratra";939;0,250931077;"2 Land/water management"
"1512";"Haeromys_pusillus";940;0,250445693;"1 Land/water protection"
"1513";"Haeromys_pusillus";940;0,250445693;"2 Land/water management"
"1867";"Lepilemur_dorsalis";941;0,249635889;"1 Land/water protection"
"1868";"Lepilemur_dorsalis";941;0,249635889;"2 Land/water management"
"1869";"Lepilemur_dorsalis";941;0,249635889;"3 Species management"
"3994";"Rattus_enganus";942;0,248506006;"None"
"897";"Colobus_satanas";943;0,24774775;"2 Land/water management"
"898";"Colobus_satanas";943;0,24774775;"3 Species management"
"5003";"Xeromys_myoides";944;0,2460175;"1 Land/water protection"
"5005";"Xeromys_myoides";944;0,2460175;"2 Land/water management"
