"";"hedge_median";"hedge_sd";"ledge_median";"ledge_sd";"hed_median";"hed_sd"
"Dasyurus_hallucatus";2,52516390008516;0,394313767031903;3,48713110011761;0,544528535425009;6,01229500020277;0,938842302456912
"Desmana_moschata";2,523843315;2,76889803656333;3,485307435;3,82371633620651;6,00915075;6,59261437276984
"Eupleres_major";2,50718509650425;1,31042935117014;3,46230322850587;1,80964053256829;5,96948832501011;3,12006988373843
"Feroculus_feroculus";2,49330305708988;2,94980962287102;3,44313279312412;4,07354662205998;5,936435850214;7,023356244931
"Leontopithecus_chrysomelas";2,4809444430372;0,885895252580322;3,4260661356228;1,22337915832521;5,90701057866;2,10927441090553
"Tupaia_nicobarica";2,47714886013;0,401247960430336;3,42082461637;0,554104326308559;5,8979734765;0,955352286738894
"Muntiacus_vuquangensis";2,45950290228996;1,85621248201564;0,0760671000708235;0,0574086334644012;2,53557000236078;1,91362111548004
"Crocidura_musseri";2,42109000010202;1,93265321764879;3,34341000014089;2,66890206246738;5,76450000024291;4,60155528011618
"Cheirogaleus_minusculus";2,42046824120323;2,29501022368582;3,34255138070923;3,16929983270899;5,76301962191246;5,4643100563948
"Rungwecebus_kipunji";2,4099605768;0,771713432286239;0,0745348632000001;0,0238674257408115;2,48449544;0,795580858027051
"Habromys_ixtlani";2,39479304792557;1,49024416991886;0,0740657643688322;0,0460900258737794;2,4688588122944;1,53633419579264
"Ctenomys_flamarioni";2,39318632489157;2,23325995461516;3,30487635342169;3,08402565161141;5,69806267831326;5,31728560622658
"Catagonus_wagneri";2,39101384826325;1,5097142149481;3,30187626664925;2,08484343969024;5,6928901149125;3,59455765463834
"Cremnomys_elvira";2,38799722471202;2,16480487967302;0,0738555842694439;0,0669527282373099;2,46185280898146;2,23175760791033
"Melogale_cucphuongensis";2,38439670071483;0,947099708993439;3,29273830098715;1,3078995981338;5,67713500170197;2,25499930712724
"Nomascus_leucogenys";2,38349394229159;0,839959405803002;0,0737163074935543;0,0259781259526702;2,45721024978514;0,865937531755672
"Moschus_fuscus";2,36274962125871;1,80220888690163;3,26284471507155;2,48876465334034;5,62559433633025;4,29097354024197
"Mystacina_tuberculata";2,36033733;0,0199751113562663;44,84640927;0,37952711576906;47,2067466;0,399502227125327
"Habromys_lepturus";2,35855321742557;1,4785530478122;0,0729449448688322;0,045728444777697;2,4314981622944;1,5242814925899
"Habromys_chinanteco";2,35855321742557;1,47829139794062;0,0729449448688322;0,0457203525136274;2,4314981622944;1,52401175045425
"Otomys_barbouri";2,35686326158509;1,25985261994425;3,25471593266513;1,73979647516111;5,61157919425022;2,99964909510536
"Ctenomys_roigi";2,35507073738352;2,49574834491105;0,0728372393005213;0,077188093141579;2,42790797668404;2,57293643805263
"Emballonura_semicaudata";2,35091220051128;2,29293509621077;3,24649780070606;3,16643418048154;5,59741000121734;5,45936927669231
"Zyzomys_pedunculatus";2,33503796134523;1,98271680311497;0,0722176689075844;0,0613211382406691;2,40725563025281;2,04403794135564
"Craseonycteris_thonglongyai";2,3125;0;43,9375;0;46,25;0
"Sus_cebifrons";2,30751796500241;0,954564744821853;0,0713665350000747;0,0295226209738718;2,37888450000249;0,984087365795725
"Phocoena_sinus";2,30322126162452;1,05761399495285;0,0712336472667379;0,0327097111841088;2,37445490889126;1,09032370613696
"Octodon_pacificus";2,28721602842822;2,27993509695935;0,0707386400544811;0,0705134566069903;2,3579546684827;2,35044855356634
"Propithecus_verreauxi";2,28460474792831;0,99123208660429;3,15493036618672;1,36884431007259;5,43953511411503;2,36007639667688
"Tokudaia_tokunoshimensis";2,28210637872;1,01203208071109;3,15148023728;1,39756811145817;5,433586616;2,40960019216925
"Tokudaia_osimensis";2,28210637872;1,01203208071109;3,15148023728;1,39756811145817;5,433586616;2,40960019216925
