"";"median_ED";"sd_ED";"median_ES";"sd_ES";"median_QEbased";"sd_QEbased";"median_2Hbased";"sd_2Hbased";"median_termBL";"sd_termBL";"median_meanD";"sd_meanD"
"Myotis_volans";14,1533284632908;5,44366517191789;15,9709940891838;5,53053794891399;1,11969656609093e-05;6,82515694623722e-06;1,60746912415113e-05;9,7090988936442e-06;8,39318;6,44479013840598;88,9910865383296;0,212978635956772
"Myotis_sodalis";14,1307239104923;5,44836111298356;15,9330571872711;5,42443195729119;1,11477852168805e-05;6,74777290840417e-06;1,58997346178164e-05;9,57923748554484e-06;8,188415;6,49652571199722;88,9910865383296;0,212892624936247
"Myotis_dasycneme";15,3992965535772;5,59123586676242;18,2822535642242;5,59563463451944;9,34215820580757e-06;5,92463648704583e-06;1,33503882560895e-05;8,39330512039871e-06;13,978235;6,66826383802918;88,9316491150746;0,204767813714908
"Myotis_ikonnikovi";10,0428891820503;5,16092390260294;11,7395887620354;5,59311380327578;4,30427711257773e-06;4,55719789823797e-06;6,18999909438692e-06;6,47249767103222e-06;6,62659;6,01576711479631;88,9180971334248;0,203234735165063
"Myotis_nipalensis";7,23794575669926;3,78201879785072;7,1894879262948;4,43792375233063;2,5644568321156e-06;2,53659098171404e-06;3,72830302755094e-06;3,6547576990067e-06;3,63126;3,98856252043003;88,9173652606757;0,202760789264645
"Myotis_mystacinus";6,21329581441035;2,72796276872917;4,46366513861001;2,96469421879294;1,68326521933492e-06;1,70943563844261e-06;2,4490215733997e-06;2,47457547886747e-06;1,432175;2,37716842528863;88,9165979463214;0,202602448519261
"Myotis_aurascens";6,24453903766875;2,75672583218945;4,46366513861001;3,05647318508103;1,73537361317948e-06;1,72718105993443e-06;2,50111201484814e-06;2,50005245604554e-06;1,46102;2,41846280536981;88,9165979463214;0,202603199385583
"Myotis_alcathoe";19,7815052841188;7,42002609621888;23,8727184270477;7,23914747715439;1,6807957538904e-05;1,32754191373144e-05;2,38358740652366e-05;1,85224402445675e-05;19,254745;8,64718409900606;88,9523761155891;0,209459336762584
"Myotis_bocagii";7,15944057734001;3,70871672061753;6,60862926662683;3,99585521194056;2,490772529377e-06;2,75764603781773e-06;3,65933262365861e-06;3,9878667026018e-06;2,730935;3,3662742439485;88,9333878511405;0,21073733728993
"Myotis_welwitschii";7,38790231498137;3,80547669933444;7,61374068779469;4,15299615140194;2,62260953672334e-06;2,82375436387482e-06;3,82318617297443e-06;4,08233145419099e-06;2,997365;3,5175266631363;88,9332737549305;0,210729945677704
"Myotis_formosus";6,87678767980043;4,04711482714419;6,26526986294031;4,43353796110039;2,47165264589565e-06;3,02559501142645e-06;3,56734209798694e-06;4,37366227932058e-06;3,080135;4,02158444453504;88,9336121771566;0,210931314382439
"Myotis_hermani";6,88755817858013;4,0428904197979;6,46634435172081;4,39791121543114;2,47165390232704e-06;3,02402608459417e-06;3,56734198886884e-06;4,37118934958081e-06;3,080135;4,00872242171278;88,9334141219345;0,210930269285007
"Myotis_tricolor";7,16107404655238;3,87979068071655;6,69775298822403;4,59516998092386;2,59662905988148e-06;2,90410124978754e-06;3,76283418894924e-06;4,18561122964461e-06;2,810615;4,04102473684606;88,9346141167896;0,210806709772458
"Myotis_emarginatus";6,95895975516395;3,68683364222004;6,49728894162178;4,02868516457434;2,52256869657584e-06;2,45438908839462e-06;3,65205644706854e-06;3,56496314872369e-06;2,652325;3,67595099640563;88,9342060795747;0,2107469122238
"Myotis_scotti";10,0251822498536;5,64154904127455;12,3271319102573;6,46939377147378;4,86566619498663e-06;5,70317689795842e-06;7,01985038147007e-06;8,1394080612298e-06;6,983005;6,29031111962035;88,9411263556851;0,211715569452061
"Myotis_altarium";5,93877770615008;4,19697988684857;5,2132748396194;4,54568470206288;1,24327043819091e-06;2,91678516526295e-06;1,80940019282622e-06;4,20382123114508e-06;2,12881;3,23196836623132;88,9101908403361;0,209683860210136
"Myotis_oreias";5,93877770615008;4,11762207833597;5,2132748396194;4,41122193869991;1,26193178898094e-06;3,07565986698452e-06;1,83134422789599e-06;4,42730145730219e-06;2,079405;3,1557381301902;88,9101908403361;0,209672111519903
"Myotis_goudoti";8,90052812949384;4,77765877622456;9,24882699445724;5,24422439421563;4,04307453715363e-06;3,84267525865673e-06;5,82544286027346e-06;5,5319818384059e-06;4,423365;5,07900002171993;88,9341987412108;0,210942513047146
"Myotis_anjouanensis";8,85404919428652;4,71601255942049;9,13501752429962;5,11232269187707;4,0430837145024e-06;3,53064458970821e-06;5,82544282341204e-06;5,09317910868531e-06;4,29224;5,01907293247921;88,9341987412108;0,210919147768698
"Myotis_morrisi";6,99222873649674;4,13078761797341;6,26073152844071;4,96387685756438;2,61842454644377e-06;3,0383062733781e-06;3,80294548094675e-06;4,37866131511454e-06;2,20906;4,51600114862458;88,9342798353627;0,210609729274294
"Myotis_moluccarum";13,4996957086927;7,5738452775847;17,101086542511;8,18508208577865;6,99303059840174e-06;1,07199579606828e-05;1,00800930917399e-05;1,50334130850776e-05;11,032465;8,88561951364655;88,9335375784599;0,205786562891071
"Myotis_blythii";3,98349654601081;2,40155120015653;3,22921520722583;2,45748148668314;4,42915653713277e-07;7,81607820663783e-07;6,59411289173652e-07;1,14046380004631e-06;1,13808;1,79655702990695;88,8671173580861;0,200123232038625
"Myotis_myotis";3,98349654601081;2,39875143556677;3,22921520722583;2,46639815967443;4,40356931872446e-07;7,82333244549903e-07;6,4993908669986e-07;1,14153949412945e-06;1,1747;1,79081576089934;88,8671173580861;0,200122960065575
"Myotis_punicus";4,48939499930323;2,84270672189496;4,66383153235495;3,24862150094009;6,01117098622727e-07;1,00196123470682e-06;8,72581753094074e-07;1,46062931215235e-06;1,918585;2,52822364707936;88,8669997007374;0,200216756075335
"Myotis_chinensis";5,47499096984272;3,49403281607126;6,22368670668483;4,11011261887405;7,5705099609217e-07;1,28445137251585e-06;1,12060291448122e-06;1,87344961910594e-06;3,961015;3,49628789878523;88,8689984213685;0,200052192177377
"Myotis_pequinius";4,1891021837738;2,50363604678146;3,75500458068132;2,74216481406986;5,21322451162532e-07;6,31333937234038e-07;7,75118761951661e-07;9,29767391646517e-07;1,945805;2,29360593042824;88,8658000042874;0,199937970499184
"Myotis_nattereri";3,63596284383295;1,95646928811422;2,18308286133395;1,81763589655817;2,95104142860676e-07;4,48936660332223e-07;4,34067391183761e-07;6,62979033481761e-07;0,640955;1,38950579371642;88,8657564079918;0,199890540682903
"Myotis_bombinus";3,7314999762776;1,96214853562992;2,37295644278459;1,90756155764464;3,30289548511343e-07;4,53419570704594e-07;4,82034694121944e-07;6,69481101207273e-07;0,759775;1,39727474302694;88,8657564079918;0,199890151579615
"Myotis_schaubi";4,42040674682698;2,71061202168272;4,47704232574105;3,31737310328548;5,26033111450273e-07;8,38884795000715e-07;7,79914060093017e-07;1,2313595458175e-06;2,0795;2,5709562661289;88,8659365194649;0,200038298897
"Myotis_montivagus";4,20403033377907;2,58428285338342;3,51826319244027;2,82872825874046;4,71704830700403e-07;6,49063955174427e-07;6,95970121516837e-07;9,51515981063576e-07;1,297445;2,4280323390144;88,8704699459784;0,198890440049304
"Myotis_pruinosus";4,66490433097706;2,8332488557443;4,57496162165791;3,40090690324312;5,76252087573776e-07;9,1831908646557e-07;8,40035972193084e-07;1,33828611797956e-06;1,97566;2,67303072321764;88,870206122449;0,198976906605828
"Myotis_yanbarensis";4,3514469426781;2,73798230568363;3,80345727689721;2,96971943648105;4,96497271459001e-07;8,72702797842668e-07;7,2908844225751e-07;1,28227486819216e-06;1,408485;2,39836351693917;88,8701879343166;0,198981919376402
"Myotis_annectans";4,72628428945051;2,50404591906457;4,46827896578938;2,66783892681452;6,39936126049539e-07;1,01824694526974e-06;9,29313393795398e-07;1,4760862839707e-06;1,76247;2,1666041351621;88,8700299348311;0,19911703882988
"Myotis_gomantongensis";4,88615756697032;2,51359632866558;4,69803225658149;2,71788153535981;6,39936121756447e-07;1,02410110447228e-06;9,39958025761358e-07;1,48401269068094e-06;2,16859;2,2020592093752;88,8701339701595;0,199112260599941
"Myotis_muricola";5,45834839161209;2,99143187440935;5,39773035054028;3,21216246353284;7,99218364898005e-07;1,21621169926408e-06;1,17982331322347e-06;1,76621007333143e-06;2,284085;2,82505122832502;88,8705336949065;0,199259631571875
"Myotis_ater";5,45834839161209;2,96715820984752;5,55221712658525;3,15558693831644;8,31026794562198e-07;1,21842916676082e-06;1,22818281601359e-06;1,76890851205021e-06;2,290855;2,77836800066997;88,8705336949065;0,199263004122066
"Myotis_australis";5,87419347547785;3,16188503491387;5,61930690791637;3,41807899238517;1,12562507407087e-06;1,35665375503294e-06;1,6522003235837e-06;1,97622808700367e-06;2,53467;2,8475214269342;88,8756670116618;0,197929019238483
"Myotis_rosseti";6,23422528940595;4,03998411373057;6,95819982000649;4,2242947193177;1,12831271562201e-06;1,86804360091306e-06;1,67673618279706e-06;2,71620015332883e-06;3,17188;4,14901415060856;88,8750348773795;0,200934750292138
"Myotis_ridleyi";6,32577885830045;4,07426787200193;7,0231577166605;4,43822573214001;1,28025945922859e-06;1,9001798838588e-06;1,88952540007782e-06;2,7646273013463e-06;3,208715;4,34317878690539;88,8753266317956;0,201084288260374
"Myotis_horsfieldii";5,87022539345783;3,85869929715821;7,54094208950281;4,17566635688868;1,11629306587016e-06;1,72617289800189e-06;1,61791220199991e-06;2,50239829322144e-06;3,905475;3,94717218258112;88,8742994194821;0,200715527040464
"Myotis_macrodactylus";4,17618386227159;2,80103410284199;3,28695030114904;3,00013448727652;4,79047438240984e-07;9,11065942874925e-07;7,0224441866209e-07;1,34060922894878e-06;1,536935;2,61801479332966;88,8725687377808;0,200573325940546
"Myotis_macrotarsus";3,80531351406643;2,31834550499158;2,30878230495006;2,30119269518879;3,90608982157466e-07;5,50708387351358e-07;5,70082273267845e-07;8,09359873934708e-07;0,74196;1,98885000563844;88,8724782430115;0,200497883766058
"Myotis_stalkeri";6,51337155207019;4,75434007034729;5,86044612779215;5,598603432268;1,93295940958008e-06;3,72162001396641e-06;2,78344365887069e-06;5,36856540300018e-06;2,15692;4,25281778186979;88,9019287283485;0,209543631747631
"Myotis_hasseltii";4,26651114521982;2,83447759173824;3,43721572493434;3,0890725737608;5,16011015990059e-07;1,17983621363277e-06;7,61157288279447e-07;1,72669804791496e-06;1,53466;2,5397476749647;88,8734059123649;0,20062931785813
"Myotis_macropus";4,17908063712131;2,46866793529636;3,41218022071302;2,75379893207623;4,80231646338434e-07;8,63107135368715e-07;6,99882378966183e-07;1,26612901817673e-06;1,39066;2,02697816924795;88,8728217098268;0,200545162252443
"Myotis_capaccinii";8,98504393390123;4,01432279791986;10,7958995139968;4,50364828689236;2,1087305693203e-06;1,84869892931762e-06;3,10747991365916e-06;2,68245474879177e-06;7,929225;4,18161940267916;88,8797758386212;0,200757120512752
"Myotis_longipes";4,62147958280497;1,9250260113491;3,58171391539812;1,85029915408678;6,03957988632274e-07;5,31486595519085e-07;8,9378315044987e-07;7,77396073507904e-07;1,16163;1,39811532056485;88,874123515692;0,200179476087107
"Myotis_laniger";4,65928381721052;1,94826745128238;3,73734243013769;1,9365824298466;6,13156644984616e-07;5,51533266161466e-07;8,96200505714215e-07;8,06851592381267e-07;1,20002;1,43075562738636;88,874123515692;0,200187347011421
"Myotis_annamiticus";5,23245213739941;2,44021759686529;5,76196718069375;2,76104260171829;8,74569853274601e-07;7,26511405626657e-07;1,302171589055e-06;1,06073516646998e-06;2,771;2,26537010241885;88,8742437146287;0,200215665375151
"Myotis_siligorensis";5,59444342321143;2,52759810046507;5,71487125121355;2,66540383350437;8,46055344996575e-07;7,81182034327675e-07;1,24719668415685e-06;1,13815379533528e-06;2,696405;2,34921755209699;88,8734903584291;0,20026924336641
"Myotis_davidii";4,79357365300426;2,50656127970384;3,85168073585331;2,80716552227829;6,83510940685719e-07;7,41296902413912e-07;9,95903382705698e-07;1,08002938986411e-06;1,759945;2,29069857431825;88,8732293431658;0,200243605031041
"Myotis_hajastanicus";5,6975229893457;2,78793013764428;4,42092764471352;3,06927229572298;1,24464039519517e-06;1,40504453321296e-06;1,80145391421123e-06;2,03872982492177e-06;1,8386;2,43084440258961;88,8882143234437;0,200392066673
"Myotis_pilosus";6,34872910218252;3,22572591442788;5,8867650710243;3,31918805604044;1,17077278864941e-06;1,36896642991363e-06;1,71966008278418e-06;1,99685613353604e-06;2,059335;2,64955772773635;88,8816289770194;0,199701644029705
"Myotis_adversus";6,27530926991672;3,26402875274999;5,91838982726336;3,3286969514032;1,25366558544763e-06;1,39230752481663e-06;1,83681989501249e-06;2,0300771967778e-06;2,32099;2,75502298881098;88,8818076462013;0,19970976825284
"Myotis_fimbriatus";7,85656746533835;4,31750657999278;9,01614162075281;4,42802992634763;1,8348855243742e-06;2,02484694767274e-06;2,66923635462592e-06;2,93818791308338e-06;5,326545;4,44045235283376;88,8822630372149;0,199863432554275
"Myotis_daubentonii";6,19018295404926;3,83837053616331;6,73382789447337;4,31119354815211;1,19169576080405e-06;1,38721337831129e-06;1,72491728400584e-06;2,02565518715746e-06;3,734605;3,93593271121941;88,8892919464929;0,201380565526133
"Myotis_frater";4,59780531227702;2,75181672353376;3,26507478587657;2,92354935923125;6,56518828056446e-07;8,21848928236723e-07;9,5634289864395e-07;1,20329904722403e-06;1,193695;2,25185653499779;88,8890398533699;0,2010400667892
"Myotis_bucharensis";4,60830588547082;2,65949265416674;3,26507478587657;2,81787634507731;6,44650774160381e-07;8,07738083471247e-07;9,3140393850369e-07;1,1824813327135e-06;1,287135;2,08037808176646;88,8890398533699;0,201042611594955
"Myotis_dinellii";5,14351766580591;3,16085182052546;3,9736263056767;3,40713410412053;9,7844850187782e-07;2,07830153407775e-06;1,42637502627869e-06;2,99244963354448e-06;1,475665;2,39086796604292;88,9019617046819;0,203755118260179
"Myotis_bechsteinii";5,66165103016835;3,84265776323833;5,73030062063515;4,3598029402511;9,79093884729856e-07;1,40790113341063e-06;1,4224349878786e-06;2,05212139259723e-06;3,093835;3,96428480915205;88,8895373040645;0,201306735048939
"Myotis_sicarius";7,13101945697297;3,97769883562661;8,32077586485386;4,59188210011484;1,38213800412962e-06;1,62655682016283e-06;2,04638519785047e-06;2,36886913449776e-06;5,281285;4,20527487321289;88,8904893654605;0,201279322899125
"Scotophilus_robustus";8,379791210154;4,14359059813747;10,7996404001617;4,82949020565488;7,18544566652615e-06;4,31837309783569e-06;1,02792833456616e-05;6,2248430457836e-06;5,26127;4,31477637472115;88,9923920682559;0,234043746808363
"Scotophilus_heathii";12,0938528238087;5,48899297039077;13,217309247818;5,56874224165153;1,12864933520777e-05;8,33931627918144e-06;1,60882516370301e-05;1,18898452147285e-05;6,846485;5,82032975051194;88,9957945078031;0,234473210596754
"Scotophilus_celebensis";12,0938528238087;5,48899297039077;13,217309247818;5,56874224165153;1,12864931659108e-05;8,33931612506547e-06;1,60882516323741e-05;1,18898452387987e-05;6,846485;5,82032975051194;88,9957945078031;0,234473210596754
"Scotophilus_leucogaster";8,33893449451499;3,80616680199553;7,85392795767784;4,08025316913365;5,58793611567577e-06;3,88164877176847e-06;8,04477254839449e-06;5,59254277726032e-06;2,791945;3,52564421842562;88,9924493568856;0,234457620979165
"Scotophilus_nucella";8,33893449451499;3,80616680199553;7,85392795767784;4,08025316913365;5,58793829686422e-06;3,88164868686146e-06;8,0447725284196e-06;5,59254285222538e-06;2,791945;3,52564421842562;88,9924493568856;0,234457620979165
"Scotophilus_tandrefana";8,29852014010635;3,92318753260549;7,70573676996231;4,2588214356077;5,80490001242351e-06;5,10175031131627e-06;8,3146431355946e-06;7,30826678488081e-06;3,305485;3,52387934481124;88,9943370090893;0,234301405574168
"Scotophilus_marovaza";8,29852014010635;3,92318753260549;7,70573676996231;4,2588214356077;5,80490283262259e-06;5,10175029665932e-06;8,31464317592192e-06;7,30826682040524e-06;3,305485;3,52387934481124;88,9943370090893;0,234301405574168
"Scotophilus_nigrita";7,07707883506576;3,30515473694317;6,92102512505055;3,90758539796963;4,85654279654363e-06;3,29727539077024e-06;6,94885461878356e-06;4,77086488643234e-06;3,350525;3,28200834537286;88,9899466892471;0,233929564623826
"Scotophilus_viridis";5,93231915042283;2,68713815496077;4,13260047786236;3,02876761953549;2,74072327270455e-06;2,27067502410885e-06;3,89593374072917e-06;3,29850271045195e-06;1,615925;2,54589978498066;88,9894359903961;0,23371216964081
"Scotophilus_borbonicus";5,62198046132126;2,2598470198644;2,65775979368687;2,35783673205954;2,10301118758596e-06;1,66607734757081e-06;3,00071772882045e-06;2,43050107449785e-06;0,803825;1,69632924729633;88,9893367449837;0,233737499828892
"Scotophilus_dinganii";5,62987662319807;2,46288922285269;2,6985777617979;2,75824783039984;2,24847941205821e-06;1,98228442226361e-06;3,24949040041645e-06;2,88446032874148e-06;0,914625;2,13842843289181;88,9893367449837;0,233779457369342
"Scotophilus_nux";21,4303531140746;6,8344132765551;26,3654728887939;5,56211154111463;2,95982631250611e-05;1,59014607154559e-05;4,18585019967104e-05;2,21796672500663e-05;20,04042;7,25481078613502;89,0154104921969;0,23652959953505
"Scotophilus_kuhlii";21,2453676379027;5,61062169500086;22,8274308575439;5,01080283850774;3,33911854327646e-05;1,51454299283405e-05;4,69684832359018e-05;2,10897947423029e-05;12,200825;7,01833270915529;89,0284989101355;0,238406573403919
"Scotophilus_collinus";21,2453676379027;5,61062169500086;22,8274308575439;5,01080283850774;3,33911856125616e-05;1,51454297287196e-05;4,69684832041949e-05;2,1089794741321e-05;12,200825;7,01833270915529;89,0284989101355;0,238406573403919
"Nycticeius_humeralis";16,6028404409549;5,1019721460979;16,1380671432114;5,30887376726215;1,8216646506164e-05;1,05940534479441e-05;2,5772595209049e-05;1,49628215620678e-05;7,401085;6,83835665869222;88,8283161070142;0,263196805867733
