"";"species";"range_size"
"5393";"Sylvisorex_camerunensis";55874,2109198582
"5394";"Sylvisorex_granti";167622,632759575
"5395";"Sylvisorex_howelli";55874,2109198582
"5396";"Sylvisorex_isabellae";27937,1054599291
"5397";"Sylvisorex_johnstoni";1387542,90450981
"5398";"Sylvisorex_konganensis";46561,8424332152
"5399";"Sylvisorex_lunaris";102436,053353073
"5400";"Sylvisorex_morio";9312,36848664304
"5401";"Sylvisorex_ollula";1787974,74943546
"5402";"Sylvisorex_oriundus";102436,053353073
"5403";"Sylvisorex_pluvialis";18624,7369732861
"5404";"Sylvisorex_silvanorum";9312,36848664304
"5405";"Sylvisorex_vulcanorum";102436,053353073
"5406";"Symphalangus_syndactylus";642553,42557837
"5407";"Synaptomys_borealis";8390444,00646538
"5408";"Synaptomys_cooperi";4330251,34628901
"5409";"Syncerus_caffer";10495039,2844467
"5410";"Syntheosciurus_brochus";65186,5794065013
"5411";"Tachyglossus_aculeatus";9042309,80053039
"5412";"Tachyoryctes_macrocephalus";37249,4739465721
"5413";"Tachyoryctes_splendens";1191983,16629031
"5414";"Tadarida_aegyptiaca";5689857,14533889
"5415";"Tadarida_brasiliensis";17283755,9112095
"5416";"Tadarida_fulminans";782238,952878015
"5417";"Tadarida_insignis";866050,269257802
"5418";"Tadarida_latouchei";493555,529792081
"5419";"Tadarida_lobata";391119,476439007
"5420";"Tadarida_teniotis";6919089,78557578
"5421";"Tadarida_ventralis";3045144,49513227
"5422";"Taeromys_arcuatus";65186,5794065013
"5423";"Taeromys_callitrichus";158310,264272932
"5424";"Taeromys_celebensis";288683,423085934
"5425";"Taeromys_hamatus";55874,2109198582
"5426";"Taeromys_microbullatus";18624,7369732861
"5427";"Taeromys_punicans";18624,7369732861
"5428";"Taeromys_taerae";27937,1054599291
"5429";"Talpa_altaica";3985693,71228322
"5430";"Talpa_caeca";540117,372225296
"5431";"Talpa_caucasica";260746,317626005
"5432";"Talpa_davidiana";232809,212166076
"5433";"Talpa_europaea";7952762,68759315
"5434";"Talpa_levantis";1089547,11293724
"5435";"Talpa_occidentalis";670490,531038299
"5436";"Talpa_romana";251433,949139362
"5437";"Talpa_stankovici";139685,527299646
"5438";"Tamandua_mexicana";2458465,28047376
"5439";"Tamandua_tetradactyla";13884741,4135848
"5440";"Tamias_striatus";5242863,45798003
"5441";"Tamiasciurus_douglasii";838113,163797873
"5442";"Tamiasciurus_hudsonicus";12757944,826701
"5443";"Tamiasciurus_mearnsi";18624,7369732861
"5444";"Tamiops_macclellandii";2253593,17376761
"5445";"Tamiops_maritimus";2383966,33258062
"5446";"Tamiops_rodolphii";856737,900771159
"5447";"Tamiops_swinhoei";1434104,74694303
"5448";"Tapecomys_primus";37249,4739465721
"5449";"Taphozous_achates";232809,212166076
"5450";"Taphozous_australis";335245,265519149
"5451";"Taphozous_georgianus";1722788,17002896
"5452";"Taphozous_hamiltoni";148997,895786289
"5453";"Taphozous_hildegardeae";158310,264272932
"5454";"Taphozous_hilli";1806599,48640875
"5455";"Taphozous_kapalgensis";242121,580652719
"5456";"Taphozous_longimanus";6388284,78183712
"5457";"Taphozous_mauritianus";11687022,450737
"5458";"Taphozous_melanopogon";8697752,1665246
"5459";"Taphozous_nudiventris";2374653,96409397
"5460";"Taphozous_perforatus";3976381,34379658
"5461";"Taphozous_theobaldi";1760037,64397553
"5462";"Taphozous_troughtoni";1005735,79655745
"5463";"Tapirus_augustus";0
"5464";"Tapirus_bairdii";1331668,69358995
"5465";"Tapirus_indicus";679802,899524942
"5466";"Tapirus_merriami";0
"5467";"Tapirus_pinchaque";307308,16005922
"5468";"Tapirus_rondoniensis";0
"5469";"Tapirus_terrestris";12813819,0376208
"5470";"Tapirus_veroensis";0
"5471";"Tarsipes_rostratus";465618,424332152
"5472";"Tarsius_bancanus";1275794,4826701
"5473";"Tarsius_dentatus";130373,158813003
"5474";"Tarsius_lariang";37249,4739465721
"5475";"Tarsius_pelengensis";37249,4739465721
"5476";"Tarsius_pumilus";83811,3163797873
"5477";"Tarsius_sangirensis";9312,36848664304
"5478";"Tarsius_syrichta";325932,897032506
"5479";"Tarsius_tarsier";446993,687358866
"5480";"Tarsius_tumpara";9312,36848664304
"5481";"Tarsius_wallacei";55874,2109198582
"5482";"Tarsomys_apoensis";74498,9478931443
"5483";"Tarsomys_echinatus";27937,1054599291
"5484";"Tasmacetus_shepherdi";61331258,853031
"5485";"Tateomys_macrocercus";9312,36848664304
"5486";"Tateomys_rhinogradoides";46561,8424332152
"5487";"Tatera_indica";5922666,35750497
"5488";"Taterillus_arenarius";642553,42557837
"5489";"Taterillus_congicus";1601727,3797026
"5490";"Taterillus_emini";4367500,82023558
"5491";"Taterillus_gracilis";2635400,28171998
"5492";"Taterillus_lacustris";111748,421839716
"5493";"Taterillus_petteri";279371,054599291
"5494";"Taterillus_pygargus";595991,583145154
"5495";"Taterillus_tranieri";167622,632759575
"5496";"Taxidea_taxus";10187731,1243875
"5497";"Tayassu_pecari";13465684,8316858
"5498";"Tenrec_ecaudatus";847425,532284516
"5499";"Tetracerus_quadricornis";2477090,01744705
"5500";"Tetrameryx_shuleri";0
"5501";"Thallomys_loringi";139685,527299646
"5502";"Thallomys_nigricauda";1611039,74818925
"5503";"Thallomys_paedulcus";5941291,09447826
"5504";"Thallomys_shortridgei";121060,790326359
"5505";"Thalpomys_cerradensis";689115,268011585
"5506";"Thalpomys_lasiotis";810176,058337944
"5507";"Thamnomys_kempi";55874,2109198582
"5508";"Thamnomys_schoutedeni";18624,7369732861
"5509";"Thamnomys_venustus";130373,158813003
"5510";"Thaptomys_nigrita";1462041,85240296
"5511";"Theriodictis_tarijensis";0
"5512";"Theropithecus_gelada";195559,738219504
"5513";"Thomasomys_apeco";9312,36848664304
"5514";"Thomasomys_aureus";1089547,11293724
"5515";"Thomasomys_baeops";242121,580652719
"5516";"Thomasomys_bombycinus";37249,4739465721
"5517";"Thomasomys_caudivarius";93123,6848664304
"5518";"Thomasomys_cinereiventer";158310,264272932
"5519";"Thomasomys_cinereus";83811,3163797873
"5520";"Thomasomys_cinnameus";102436,053353073
"5521";"Thomasomys_daphne";270058,686112648
"5522";"Thomasomys_eleusis";55874,2109198582
"5523";"Thomasomys_erro";65186,5794065013
"5524";"Thomasomys_gracilis";102436,053353073
"5525";"Thomasomys_hudsoni";9312,36848664304
"5526";"Thomasomys_hylophilus";9312,36848664304
"5527";"Thomasomys_incanus";93123,6848664304
"5528";"Thomasomys_ischyrus";167622,632759575
"5529";"Thomasomys_kalinowskii";121060,790326359
"5530";"Thomasomys_ladewi";65186,5794065013
"5531";"Thomasomys_laniger";176935,001246218
"5532";"Thomasomys_macrotis";9312,36848664304
"5533";"Thomasomys_monochromos";27937,1054599291
"5534";"Thomasomys_niveipes";65186,5794065013
"5535";"Thomasomys_notatus";158310,264272932
"5536";"Thomasomys_onkiro";9312,36848664304
"5537";"Thomasomys_oreas";195559,738219504
"5538";"Thomasomys_paramorum";102436,053353073
"5539";"Thomasomys_popayanus";65186,5794065013
"5540";"Thomasomys_praetor";74498,9478931443
"5541";"Thomasomys_pyrrhonotus";65186,5794065013
"5542";"Thomasomys_rosalinda";37249,4739465721
"5543";"Thomasomys_silvestris";74498,9478931443
"5544";"Thomasomys_taczanowskii";102436,053353073
"5545";"Thomasomys_ucucha";18624,7369732861
"5546";"Thomasomys_vestitus";37249,4739465721
"5547";"Thomasomys_vulcani";9312,36848664304
"5548";"Thomomys_bottae";2551588,96534019
"5549";"Thomomys_bulbivorus";55874,2109198582
"5550";"Thomomys_clusius";37249,4739465721
"5551";"Thomomys_idahoensis";223496,843679433
"5552";"Thomomys_mazama";232809,212166076
"5553";"Thomomys_monticola";158310,264272932
"5554";"Thomomys_talpoides";3426951,60308464
"5555";"Thomomys_townsendii";316620,528545863
"5556";"Thomomys_umbrinus";959173,954124233
"5557";"Thoopterus_nigrescens";558742,109198582
"5558";"Thrichomys_apereoides";1638976,85364917
"5559";"Thrichomys_inermis";214184,47519279
"5560";"Thrichomys_laurentius";1406167,6414831
"5561";"Thrichomys_pachyurus";279371,054599291
"5562";"Thryonomys_gregorianus";2877521,8623727
"5563";"Thryonomys_swinderianus";9042309,80053039
"5564";"Thylacinus_cynocephalus";0
"5565";"Thylacoleo_carnifex";0
"5566";"Thylamys_cinderella";335245,265519149
"5567";"Thylamys_citellus";195559,738219504
"5568";"Thylamys_elegans";335245,265519149
"5569";"Thylamys_fenestrae";260746,317626005
"5570";"Thylamys_karimii";1806599,48640875
"5571";"Thylamys_macrurus";176935,001246218
"5572";"Thylamys_pallidior";2067345,80403475
"5573";"Thylamys_pulchellus";493555,529792081
"5574";"Thylamys_pusillus";419056,581898937
"5575";"Thylamys_tatei";55874,2109198582
"5576";"Thylamys_velutinus";772926,584391372
"5577";"Thylamys_venustus";493555,529792081
"5578";"Thylogale_billardierii";204872,106706147
"5579";"Thylogale_browni";363182,370979078
"5580";"Thylogale_brunii";251433,949139362
"5581";"Thylogale_calabyi";27937,1054599291
"5582";"Thylogale_christenseni";0
"5583";"Thylogale_lanatus";27937,1054599291
"5584";"Thylogale_stigmatica";623928,688605083
"5585";"Thylogale_thetis";195559,738219504
"5586";"Thyroptera_devivoi";204872,106706147
"5587";"Thyroptera_discifera";6993588,73346892
"5588";"Thyroptera_lavali";37249,4739465721
"5589";"Thyroptera_tricolor";10243605,3353073
"5590";"Thyroptera_wynneae";83811,3163797873
"5591";"Tlacuatzin_canescens";949861,58563759
"5592";"Tokudaia_muenninki";9312,36848664304
"5593";"Tokudaia_osimensis";9312,36848664304
"5594";"Tokudaia_tokunoshimensis";18624,7369732861
"5595";"Tolypeutes_matacus";1555165,53726939
"5596";"Tolypeutes_tricinctus";1238545,00872352
"5597";"Tomopeas_ravus";288683,423085934
"5598";"Tonatia_bidens";2616775,54474669
"5599";"Tonatia_saurophila";6742154,78432956
"5600";"Tonkinomys_daovantieni";9312,36848664304
"5601";"Toromys_grandis";344557,634005792
"5602";"Toromys_rhipidurus";223496,843679433
"5603";"Toxodon_platensis";0
"5604";"Trachops_cirrhosus";14201361,9421306
"5605";"Trachypithecus_auratus";316620,528545863
"5606";"Trachypithecus_barbei";74498,9478931443
"5607";"Trachypithecus_cristatus";1899723,17127518
"5608";"Trachypithecus_delacouri";46561,8424332152
"5609";"Trachypithecus_francoisi";446993,687358866
"5610";"Trachypithecus_geei";37249,4739465721
"5611";"Trachypithecus_germaini";623928,688605083
"5612";"Trachypithecus_hatinhensis";74498,9478931443
"5613";"Trachypithecus_johnii";83811,3163797873
"5614";"Trachypithecus_laotum";37249,4739465721
"5615";"Trachypithecus_obscurus";530805,003738653
"5616";"Trachypithecus_phayrei";1601727,3797026
"5617";"Trachypithecus_pileatus";530805,003738653
"5618";"Trachypithecus_poliocephalus";27937,1054599291
"5619";"Trachypithecus_shortridgei";46561,8424332152
"5620";"Trachypithecus_vetulus";130373,158813003
"5621";"Tragelaphus_angasii";633241,057091726
"5622";"Tragelaphus_buxtoni";83811,3163797873
"5623";"Tragelaphus_derbianus";661178,162551656
"5624";"Tragelaphus_eurycerus";2849584,75691277
"5625";"Tragelaphus_imberbis";2039408,69857482
"5626";"Tragelaphus_oryx";7878263,73970001
"5627";"Tragelaphus_scriptus";14415546,4173234
"5628";"Tragelaphus_spekii";5615358,19744575
"5629";"Tragelaphus_strepsiceros";7831701,89726679
"5630";"Tragulus_javanicus";297995,791572577
"5631";"Tragulus_kanchil";3613198,9728175
"5632";"Tragulus_napu";2383966,33258062
"5633";"Tragulus_nigricans";18624,7369732861
"5634";"Tragulus_versicolor";46561,8424332152
"5635";"Tragulus_williamsoni";18624,7369732861
"5636";"Transandinomys_bolivaris";633241,057091726
"5637";"Transandinomys_talamancae";1136108,95537045
"5638";"Tremarctos_floridanus";0
"5639";"Tremarctos_ornatus";1434104,74694303
"5640";"Triaenops_persicus";2141844,7519279
"5641";"Triaenops_rufus";530805,003738653
"5642";"Trichechus_inunguis";2830960,01993948
"5643";"Trichechus_manatus";4376813,18872223
"5644";"Trichechus_senegalensis";2207031,3313344
"5645";"Trichosurus_caninus";344557,634005792
"5646";"Trichosurus_cunninghami";288683,423085934
"5647";"Trichosurus_vulpecula";4199878,18747601
"5648";"Trichys_fasciculata";1750725,27548889
"5649";"Trigonodops_lopesi";0
"5650";"Trinomys_albispinus";167622,632759575
"5651";"Trinomys_dimidiatus";158310,264272932
"5652";"Trinomys_eliasi";46561,8424332152
"5653";"Trinomys_gratiosus";167622,632759575
"5654";"Trinomys_iheringi";1005735,79655745
"5655";"Trinomys_mirapitanga";9312,36848664304
"5656";"Trinomys_moojeni";27937,1054599291
"5657";"Trinomys_paratus";93123,6848664304
"5658";"Trinomys_setosus";661178,162551656
"5659";"Trinomys_yonenagae";37249,4739465721
"5660";"Trinycteris_nicefori";5429110,82771289
"5661";"Trogopterus_xanthipes";1666913,9591091
"5662";"Troposodon_minor";0
"5663";"Tryphomys_adustus";55874,2109198582
"5664";"Tscherskia_triton";3846008,18498357
"5665";"Tupaia_belangeri";3697010,28919729
"5666";"Tupaia_chrysogaster";37249,4739465721
"5667";"Tupaia_dorsalis";754301,847418086
"5668";"Tupaia_glis";1182670,79780367
"5669";"Tupaia_gracilis";1015048,16504409
"5670";"Tupaia_javanica";633241,057091726
"5671";"Tupaia_longipes";1015048,16504409
"5672";"Tupaia_minor";1899723,17127518
"5673";"Tupaia_moellendorffi";0
"5674";"Tupaia_montana";381807,107952364
"5675";"Tupaia_nicobarica";18624,7369732861
"5676";"Tupaia_palawanensis";111748,421839716
"5677";"Tupaia_picta";344557,634005792
"5678";"Tupaia_splendidula";642553,42557837
"5679";"Tupaia_tana";1629664,48516253
"5680";"Tursiops_aduncus";29827516,2627176
"5681";"Tursiops_truncatus";268112401,09894
"5682";"Tylomys_bullaris";9312,36848664304
"5683";"Tylomys_fulviventer";9312,36848664304
"5684";"Tylomys_mirae";307308,16005922
"5685";"Tylomys_nudicaudus";791551,321364658
"5686";"Tylomys_panamensis";37249,4739465721
"5687";"Tylomys_tumbalensis";9312,36848664304
"5688";"Tylomys_watsoni";251433,949139362
"5689";"Tylonycteris_pachypus";6472096,09821691
"5690";"Tylonycteris_robustula";4451312,13661537
"5691";"Tympanoctomys_aureus";9312,36848664304
"5692";"Tympanoctomys_barrerae";446993,687358866
"5693";"Tympanoctomys_kirchnerorum";37249,4739465721
"5694";"Tympanoctomys_loschalchalerosorum";9312,36848664304
"5695";"Typhlomys_cinereus";1489978,95786289
"5696";"Uranomys_ruddi";5047303,71976053
"5697";"Urocitellus_armatus";307308,16005922
"5698";"Urocitellus_beldingi";577366,846171868
"5699";"Urocitellus_brunneus";37249,4739465721
"5700";"Urocitellus_canus";363182,370979078
"5701";"Urocitellus_columbianus";782238,952878015
"5702";"Urocitellus_elegans";558742,109198582
"5703";"Urocitellus_mollis";623928,688605083
"5704";"Urocitellus_parryii";7943450,31910651
"5705";"Urocitellus_richardsonii";1238545,00872352
"5706";"Urocitellus_townsendii";37249,4739465721
"5707";"Urocitellus_undulatus";3482825,8140045
"5708";"Urocitellus_washingtoni";74498,9478931443
"5709";"Urocyon_cinereoargenteus";11258653,5003514
"5710";"Urocyon_littoralis";46561,8424332152
"5711";"Uroderma_bilobatum";14313110,3639703
"5712";"Uroderma_magnirostrum";12255076,9284222
"5713";"Urogale_everetti";242121,580652719
"5714";"Uromys_anak";446993,687358866
"5715";"Uromys_boeadii";27937,1054599291
"5716";"Uromys_caudimaculatus";1583102,64272932
"5717";"Uromys_emmae";0
"5718";"Uromys_hadrourus";18624,7369732861
"5719";"Uromys_imperator";0
"5720";"Uromys_neobritannicus";139685,527299646
"5721";"Uromys_porculus";0
"5722";"Uromys_rex";37249,4739465721
"5723";"Uromys_siebersi";27937,1054599291
"5724";"Uropsilus_andersoni";37249,4739465721
"5725";"Uropsilus_gracilis";1015048,16504409
"5726";"Uropsilus_investigator";27937,1054599291
"5727";"Uropsilus_soricipes";307308,16005922
"5728";"Urotrichus_talpoides";661178,162551656
"5729";"Ursus_americanus";15076724,5798751
"5730";"Ursus_arctos";35666371,3038428
"5731";"Ursus_maritimus";25255143,3357759
"5732";"Ursus_spelaeus";0
"5733";"Ursus_thibetanus";7766515,31786029
"5734";"Valgipes_bucklandi";0
"5735";"Vampyressa_melissa";875362,637744445
"5736";"Vampyressa_pusilla";1452729,48391631
"5737";"Vampyressa_thyone";5652607,67139232
"5738";"Vampyriscus_bidens";7468519,52628771
"5739";"Vampyriscus_brocki";1294419,21964338
"5740";"Vampyriscus_nymphaea";586679,214658511
"5741";"Vampyrodes_caraccioli";8017949,26699965
"5742";"Vampyrodes_major";1443417,11542967
"5743";"Vampyrum_spectrum";6583844,52005663
"5744";"Vandeleuria_nilagirica";27937,1054599291
"5745";"Vandeleuria_nolthenii";9312,36848664304
"5746";"Vandeleuria_oleracea";5019366,6143006
"5747";"Varecia_rubra";37249,4739465721
"5748";"Varecia_variegata";139685,527299646
"5749";"Vernaya_fulva";549429,740711939
"5750";"Vespadelus_baverstocki";2924083,70480591
"5751";"Vespadelus_caurinus";903299,743204375
"5752";"Vespadelus_darlingtoni";968486,322610876
"5753";"Vespadelus_douglasorum";288683,423085934
"5754";"Vespadelus_finlaysoni";4265064,76688251
"5755";"Vespadelus_pumilus";363182,370979078
"5756";"Vespadelus_regulus";1955597,38219504
"5757";"Vespadelus_troughtoni";1294419,21964338
"5758";"Vespadelus_vulturnus";1843848,96035532
"5759";"Vespertilio_murinus";18429177,2350666
"5760";"Vespertilio_sinensis";2849584,75691277
"5761";"Vicugna_vicugna";1275794,4826701
"5762";"Viverra_civettina";0
"5763";"Viverra_megaspila";1564477,90575603
"5764";"Viverra_tangalunga";2924083,70480591
"5765";"Viverra_zibetha";3818071,07952364
"5766";"Viverricula_indica";10420540,3365536
"5767";"Voalavo_antsahabensis";37249,4739465721
"5768";"Voalavo_gymnocaudus";18624,7369732861
"5769";"Volemys_millicens";37249,4739465721
"5770";"Volemys_musseri";9312,36848664304
"5771";"Vombatus_hacketti";0
"5772";"Vombatus_ursinus";791551,321364658
"5773";"Vormela_peregusna";10299479,5462272
"5774";"Vulpes_bengalensis";3762196,86860379
"5775";"Vulpes_cana";4330251,34628901
"5776";"Vulpes_chama";2551588,96534019
"5777";"Vulpes_corsac";10550913,4953666
"5778";"Vulpes_ferrilata";2728523,96658641
"5779";"Vulpes_lagopus";18745797,7636124
"5780";"Vulpes_macrotis";2458465,28047376
"5781";"Vulpes_pallida";4861056,35002767
"5782";"Vulpes_rueppellii";14499357,7337032
"5783";"Vulpes_velox";1098859,48142388
"5784";"Vulpes_vulpes";55343405,9161196
"5785";"Vulpes_zerda";9573114,80426904
"5786";"Wallabia_bicolor";1760037,64397553
"5787";"Wallabia_kitcheneri";0
"5788";"Warendja_wakefieldi";0
"5789";"Wiedomys_cerradensis";18624,7369732861
"5790";"Wiedomys_pyrrhorhinos";987111,059584162
"5791";"Wilfredomys_oenax";195559,738219504
"5792";"Wyulda_squamicaudata";195559,738219504
"5793";"Xaymaca_fulvopulvis";0
"5794";"Xenomys_nelsoni";46561,8424332152
"5795";"Xenorhinotherium_bahiense";0
"5796";"Xenothrix_mcgregori";0
"5797";"Xenuromys_barbatus";1005735,79655745
"5798";"Xeromys_myoides";214184,47519279
"5799";"Xeronycteris_vieirai";176935,001246218
"5800";"Xerospermophilus_mohavensis";83811,3163797873
"5801";"Xerospermophilus_perotensis";18624,7369732861
"5802";"Xerospermophilus_spilosoma";2328092,12166076
"5803";"Xerospermophilus_tereticaudus";530805,003738653
"5804";"Xerus_erythropus";9871110,59584162
"5805";"Xerus_inauris";1862473,69732861
"5806";"Xerus_princeps";474930,792818795
"5807";"Xerus_rutilus";2681962,12415319
"5808";"Zaedyus_pichiy";1750725,27548889
"5809";"Zaglossus_attenboroughi";9312,36848664304
"5810";"Zaglossus_bartoni";419056,581898937
"5811";"Zaglossus_bruijnii";242121,580652719
"5812";"Zaglossus_hacketti";0
"5813";"Zalophus_californianus";3194142,39091856
"5814";"Zalophus_japonicus";0
"5815";"Zalophus_wollebaeki";242121,580652719
"5816";"Zapus_hudsonius";10886158,7608857
"5817";"Zapus_princeps";4171941,08201608
"5818";"Zapus_trinotatus";391119,476439007
"5819";"Zelotomys_hildegardeae";3538700,02492435
"5820";"Zelotomys_woosnami";949861,58563759
"5821";"Zenkerella_insignis";446993,687358866
"5822";"Ziphius_cavirostris";304467887,670794
"5823";"Zygodontomys_brevicauda";2346716,85863404
"5824";"Zygodontomys_brunneus";223496,843679433
"5825";"Zygogeomys_trichopus";27937,1054599291
"5826";"Zygomaturus_trilobus";0
